Engine_Size,Mileage,Price,Age,Fuel_Type_Electric,Fuel_Type_Hybrid,Fuel_Type_Petrol,Transmission_Manual,Transmission_Semi-Automatic
1.4,128584,6528,13,False,False,False,False,True
4.9,299066,5418,22,False,False,False,False,False
1.2,141943,5161,21,False,False,False,False,False
4.2,263711,9025,10,False,False,True,False,False
3.4,281978,7360,15,False,True,False,False,False
1.7,214459,4110,23,True,False,False,True,False
1.8,159351,5312,23,True,False,False,True,False
2.8,280108,2000,25,False,False,True,True,False
2.8,178509,7629,14,False,True,False,True,False
4.0,17140,8957,21,False,False,True,True,False
2.6,280103,7697,8,False,False,True,False,False
4.1,97971,12340,13,False,True,False,False,False
4.6,226022,10679,15,True,False,False,False,False
2.6,88330,7633,21,False,False,True,False,False
4.7,251019,9379,13,True,False,False,False,True
1.4,115527,10489,4,False,True,False,True,False
4.1,65158,15396,5,False,True,False,False,False
4.6,136182,9276,14,False,False,True,False,True
3.3,171346,10373,7,False,True,False,True,False
3.9,31189,12176,14,False,False,True,False,False
3.6,98479,11430,6,False,False,False,True,False
1.2,214493,7510,15,True,False,False,False,False
5.0,238324,11233,2,False,False,True,True,False
3.3,194043,3519,25,False,False,False,True,False
4.6,226584,11768,3,False,True,False,False,True
2.6,233248,9635,8,False,True,False,False,False
3.7,213520,9129,18,True,False,False,False,False
1.4,280967,7080,6,False,False,False,False,False
2.7,51538,8569,19,False,True,False,True,False
4.9,70195,7896,24,False,False,True,True,False
4.4,139468,11210,10,False,True,False,False,True
3.1,42542,8849,20,False,True,False,False,True
2.3,192030,9559,5,False,True,False,False,True
3.4,19096,15018,2,False,True,False,False,True
4.7,273477,3930,23,False,False,False,False,True
1.7,18936,9021,13,False,False,False,False,True
2.3,182780,5444,16,False,False,True,True,False
4.6,141392,13072,6,False,False,False,False,False
3.1,65564,8588,16,False,False,True,True,False
1.6,125535,10289,8,True,False,False,False,True
3.0,215571,5988,21,True,False,False,True,False
3.9,217374,11452,4,False,False,False,False,False
4.0,173201,8335,21,False,True,False,False,False
3.2,158300,9834,6,False,False,False,True,False
4.8,117267,14154,3,False,True,False,False,True
2.0,181881,8162,11,False,False,True,False,False
1.6,46400,11872,8,True,False,False,False,True
4.2,125377,7292,20,False,False,True,True,False
5.0,142084,11658,7,False,False,False,True,False
1.7,95579,8088,11,False,False,True,True,False
4.3,275483,3490,23,False,False,False,True,False
3.7,68962,9120,21,False,False,False,False,False
3.1,265548,5889,15,False,True,False,False,True
4.0,161451,10370,10,False,True,False,False,True
1.4,173573,8228,11,True,False,False,False,True
1.6,258410,8031,5,False,False,True,False,False
2.2,68474,12330,7,True,False,False,True,False
2.2,278555,3628,22,True,False,False,True,False
2.7,113357,10132,13,True,False,False,False,True
1.2,118189,9536,3,False,False,True,False,True
3.0,52129,11057,20,True,False,False,False,False
1.3,1213,12875,5,False,False,True,False,False
4.9,193478,8230,18,False,True,False,False,True
2.9,109544,6909,18,False,False,False,True,False
4.6,145259,12394,3,False,False,False,True,False
1.3,86670,10266,3,False,False,False,False,True
3.8,90870,14682,3,True,False,False,True,False
2.4,88040,9739,15,True,False,False,False,True
3.0,272439,5751,18,True,False,False,True,False
4.6,193942,10221,7,False,False,False,True,False
2.6,286546,4269,19,False,False,True,False,False
4.5,140691,10686,17,False,True,False,False,False
2.7,151802,10663,2,False,False,False,False,True
3.3,47107,11057,13,False,True,False,False,True
2.9,116244,9175,10,False,False,False,False,True
1.7,248675,6726,12,True,False,False,False,True
3.6,206061,11478,2,False,True,False,True,False
3.7,248288,4734,22,False,True,False,False,True
2.8,200179,9896,5,False,True,False,False,True
2.8,124896,7202,24,False,True,False,False,False
4.4,34683,12106,14,False,True,False,False,True
4.6,211540,8369,17,False,False,True,False,False
4.3,245144,9497,5,False,False,True,False,True
2.6,126424,7971,19,True,False,False,False,True
1.2,80455,9490,9,False,True,False,True,False
1.1,231642,8567,5,True,False,False,True,False
3.4,93978,10320,21,True,False,False,False,False
1.5,217997,2740,20,False,False,True,True,False
1.8,74195,9016,13,False,True,False,True,False
3.1,211305,10073,13,True,False,False,False,False
2.0,5196,11396,7,False,False,True,True,False
4.4,181485,10670,9,False,True,False,False,True
4.0,238714,10025,6,False,True,False,True,False
3.9,22645,11147,13,False,False,False,True,False
1.3,89321,8713,13,False,False,True,False,False
3.8,174202,11115,11,False,True,False,False,False
1.0,131850,12863,2,True,False,False,False,False
1.8,236758,3764,23,True,False,False,False,True
2.5,172033,8859,11,False,False,False,False,False
3.1,115640,12587,11,True,False,False,False,False
3.8,286873,6062,12,False,False,False,False,True
3.8,276633,9167,9,True,False,False,False,True
1.7,104572,9508,9,False,True,False,True,False
1.8,294977,3100,18,False,True,False,False,True
1.2,241090,7678,6,False,False,True,False,False
4.4,36711,13165,7,False,False,False,True,False
2.9,249910,7001,15,True,False,False,True,False
3.1,257380,6552,10,False,False,True,True,False
1.4,69339,5613,25,False,False,False,False,False
1.7,266758,4064,18,False,False,False,False,False
3.9,217728,8545,17,False,True,False,False,False
4.0,110440,13591,6,True,False,False,False,True
1.5,253722,8925,2,False,False,False,False,False
4.6,84861,10302,19,False,False,False,False,False
2.7,293857,3022,23,False,False,False,False,False
1.1,159120,9217,6,False,False,True,False,False
4.7,1565,12368,13,False,False,False,False,True
3.3,156438,9871,13,True,False,False,False,True
3.1,156278,12574,5,False,True,False,False,False
2.3,137767,13744,3,True,False,False,False,False
3.3,160346,10693,10,True,False,False,False,True
1.5,52952,12340,4,False,False,True,False,False
2.9,46588,12968,2,False,False,True,True,False
4.2,51622,15367,3,False,False,False,False,False
3.9,106704,12965,8,True,False,False,False,True
1.1,78434,7931,14,False,True,False,False,True
3.9,239992,6000,19,False,True,False,False,True
2.6,122433,9351,8,False,False,False,True,False
2.0,2587,7548,20,False,False,False,True,False
4.4,38437,11231,20,True,False,False,True,False
4.1,102784,10344,11,False,False,True,False,True
2.9,195789,6384,19,False,False,False,False,False
4.2,99794,11104,9,False,False,False,True,False
1.5,143174,6636,12,False,False,False,False,True
4.1,30639,13287,11,False,False,False,False,False
2.3,132009,10559,14,True,False,False,False,False
3.5,155375,9792,14,True,False,False,True,False
3.6,189756,6604,21,False,False,True,False,False
3.9,149067,8018,15,False,False,False,False,True
1.7,250370,7092,4,False,False,False,True,False
1.4,279321,8713,4,False,True,False,False,False
3.3,189540,8609,15,True,False,False,True,False
1.6,102680,6446,19,False,True,False,False,True
3.7,215906,9481,10,False,False,True,False,False
1.7,116977,4060,23,False,False,False,True,False
4.7,159236,10215,13,False,True,False,True,False
2.4,94705,10905,4,False,False,False,True,False
2.3,245073,8898,7,True,False,False,False,True
2.5,188803,10323,5,False,False,False,False,False
1.2,219120,2000,24,False,False,True,False,True
2.2,23277,7434,23,False,True,False,True,False
1.1,9177,12616,8,False,True,False,False,False
4.9,133103,7837,20,False,False,False,True,False
1.4,142293,4454,19,False,False,True,True,False
2.9,107147,11757,7,False,False,True,False,False
4.4,21303,8073,25,False,False,False,True,False
4.6,132791,12044,5,False,False,True,False,True
3.8,192356,6952,22,True,False,False,True,False
4.8,123019,8639,21,False,True,False,True,False
1.3,132831,8843,8,False,True,False,True,False
1.2,168167,4936,15,False,False,True,False,True
3.5,73222,8535,17,False,False,True,False,True
3.5,288094,6738,12,False,True,False,False,True
2.4,213779,2524,24,False,False,False,False,True
4.3,115707,11585,10,False,True,False,False,True
2.6,147066,9658,12,True,False,False,False,True
3.3,107566,11248,5,False,False,False,False,True
3.5,154437,6311,19,False,False,True,True,False
1.9,234775,6704,7,False,False,True,True,False
4.7,205900,10082,12,False,False,False,False,False
4.8,269373,5512,25,True,False,False,False,True
3.9,204351,6012,23,False,False,False,False,False
2.2,164580,4008,25,False,True,False,False,True
3.1,181002,9379,9,False,True,False,True,False
1.4,94143,9617,5,False,False,True,True,False
2.2,152845,6843,13,False,False,False,False,True
3.7,258070,7438,9,False,False,True,True,False
4.6,84915,13901,2,False,False,True,True,False
1.4,242946,3441,19,False,True,False,True,False
4.0,292289,6354,23,True,False,False,False,False
3.5,226627,11567,5,False,True,False,False,False
2.3,13991,12120,5,False,False,False,True,False
2.1,81075,7878,14,False,False,False,False,True
2.9,243002,3039,22,False,False,True,True,False
4.6,1828,10463,19,False,False,True,True,False
3.5,220377,12092,7,True,False,False,False,False
3.6,168817,8223,12,False,False,False,True,False
3.0,275218,10195,3,True,False,False,True,False
4.3,122264,14154,6,False,True,False,False,False
4.1,252722,5745,23,True,False,False,False,True
1.8,35772,11784,3,False,False,True,False,True
3.5,31683,10566,13,False,False,False,False,True
4.6,75917,15181,10,True,False,False,False,False
2.4,295350,6593,10,False,False,False,False,False
2.1,31523,11469,12,True,False,False,True,False
1.3,105616,8987,6,False,False,True,True,False
2.0,282282,5254,9,False,False,True,True,False
4.1,195365,8492,16,False,False,False,False,False
3.2,199087,11718,2,False,False,True,False,False
4.3,12893,11442,19,False,False,True,False,False
2.1,32116,11557,5,False,False,True,True,False
2.9,33860,11022,21,True,False,False,False,False
1.1,108748,7325,14,False,True,False,False,True
3.6,50457,15090,2,False,False,False,False,False
3.0,74605,9507,12,False,False,True,True,False
1.3,38154,8436,24,True,False,False,False,False
4.7,142336,11653,6,False,False,False,True,False
1.7,34257,11114,10,False,False,True,False,False
1.9,254344,10313,2,False,True,False,False,False
4.7,175723,9585,14,False,True,False,True,False
4.1,114178,8716,19,False,True,False,False,True
4.4,140127,12297,3,False,False,True,True,False
1.3,223511,4329,17,False,True,False,True,False
3.6,270713,4385,18,False,False,True,False,True
2.1,272064,7158,12,False,True,False,False,False
3.6,20269,14694,7,True,False,False,True,False
3.8,9334,13313,13,True,False,False,False,True
4.6,229372,5912,19,False,False,True,False,True
3.9,168409,7731,18,False,True,False,False,True
3.2,185737,12485,2,True,False,False,True,False
2.3,294137,8217,6,True,False,False,True,False
1.3,110457,9890,6,False,True,False,False,True
1.3,293472,5430,12,True,False,False,True,False
2.4,183600,7328,10,False,False,False,False,True
4.2,165301,5293,24,False,False,False,False,True
4.2,143752,13124,6,True,False,False,True,False
4.7,134772,10204,18,True,False,False,False,True
2.5,109284,14514,3,True,False,False,False,False
1.6,209035,7019,10,False,True,False,True,False
5.0,25556,14788,11,True,False,False,True,False
2.6,243874,3622,19,False,False,False,False,True
4.4,265121,7997,9,False,False,False,False,True
4.2,234547,4209,23,False,False,False,True,False
3.1,159076,13818,4,True,False,False,False,False
3.2,182989,5640,25,True,False,False,False,True
3.7,123113,10237,12,False,True,False,True,False
2.2,100395,8192,17,False,False,False,False,False
1.5,203048,8039,10,True,False,False,True,False
1.8,35261,6694,25,False,False,True,False,False
3.3,67635,6347,24,False,False,False,False,True
3.1,180328,10093,15,True,False,False,False,False
3.6,45675,10986,11,False,False,False,False,True
3.8,29401,12011,16,True,False,False,True,False
2.8,77212,7555,21,False,True,False,True,False
2.2,75720,9885,8,False,False,False,True,False
3.1,71671,8866,18,False,True,False,False,True
3.5,78887,10422,17,True,False,False,True,False
1.2,192340,6153,16,True,False,False,False,True
4.1,152256,14054,7,True,False,False,False,False
2.3,74681,10106,16,False,True,False,False,False
4.3,185991,6180,20,False,False,False,True,False
1.9,44251,8914,24,True,False,False,False,False
3.7,47895,12642,9,False,True,False,True,False
2.7,259113,8817,6,False,False,False,False,False
3.7,32555,13148,5,False,False,False,False,True
2.4,67824,9943,9,False,False,True,False,True
3.2,164751,10904,2,False,False,False,True,False
2.6,237726,7345,7,False,False,False,False,True
1.5,52702,8145,13,False,False,False,True,False
2.6,45977,14980,6,True,False,False,False,False
4.2,178945,10721,5,False,False,False,True,False
1.9,171558,6568,20,False,True,False,False,False
4.5,252022,11059,5,False,False,True,False,False
1.6,127245,8555,12,False,False,False,False,False
3.0,15859,7982,21,False,False,True,True,False
1.3,153775,2324,25,False,False,True,False,True
2.5,141571,6468,21,False,False,True,False,False
2.0,133496,6130,16,False,False,True,False,True
1.0,86948,10561,6,False,False,False,False,False
4.0,130322,10593,8,False,False,True,False,True
1.2,35966,6080,20,False,False,True,True,False
1.5,87042,8559,16,True,False,False,True,False
1.1,191414,5871,10,False,False,True,True,False
3.5,22926,14441,9,False,True,False,False,False
4.6,215539,6889,20,False,True,False,False,True
2.9,102120,15357,2,True,False,False,False,False
3.5,104158,11216,11,False,False,True,False,False
1.0,125565,10488,2,False,True,False,True,False
2.6,115468,11390,5,False,True,False,True,False
4.3,272444,5651,16,False,False,False,True,False
4.9,80026,13499,8,False,True,False,True,False
4.5,296388,8172,10,False,True,False,False,True
2.1,42708,13245,7,False,True,False,False,False
3.6,195923,12581,4,False,True,False,False,False
1.1,139145,6917,10,False,False,False,False,True
4.1,151476,14570,2,False,True,False,False,False
1.5,21286,12274,13,True,False,False,False,False
1.9,43830,9123,15,False,True,False,True,False
2.3,199111,10917,5,False,True,False,False,False
3.1,277051,9558,7,False,True,False,False,False
4.9,34163,13816,10,False,True,False,True,False
3.4,18840,13123,5,False,False,False,True,False
1.7,176497,4970,16,False,False,True,True,False
1.6,173372,8832,3,False,False,True,True,False
2.2,189275,6414,12,False,False,True,False,True
2.1,186020,9579,8,True,False,False,False,True
4.3,67800,9644,23,True,False,False,False,True
4.7,246105,9877,5,False,False,False,False,True
2.4,74584,8808,24,True,False,False,False,False
2.6,22008,8959,16,False,False,False,False,True
2.4,113841,10023,9,False,True,False,False,True
4.0,220438,11791,3,False,False,True,False,False
1.6,17635,5647,24,False,False,True,False,True
1.7,192210,6255,14,False,True,False,False,True
1.1,229045,4219,13,False,False,False,True,False
4.5,212772,7944,13,False,False,True,True,False
2.0,16802,8263,20,False,True,False,True,False
2.9,230715,4485,18,False,False,False,False,True
3.3,243809,8223,6,False,False,True,False,True
3.6,239634,9807,2,False,False,True,False,True
1.5,193396,3832,23,False,False,False,False,False
1.3,32171,7956,21,True,False,False,False,True
1.0,5854,7682,16,False,False,True,False,True
1.2,112247,5255,21,False,True,False,False,True
2.9,245873,4582,20,False,True,False,False,True
3.7,285532,8589,10,True,False,False,True,False
2.8,286407,6471,14,True,False,False,True,False
4.3,244059,7618,18,True,False,False,False,True
3.6,23912,12821,13,True,False,False,False,True
1.4,197380,4252,21,False,False,False,False,False
4.8,89572,15108,10,True,False,False,False,False
